-- Subscribed to OrderBook! --

-- Subscribed to OrderBook! --

-- Subscribed to OrderBook! --

2017-12-13 00:00:18.067580 ETH-BTC bid: 0.005 @ 0.04	ask: 3.091 @ 0.04
2017-12-13 00:00:18.068965 ETH-BTC bid: 0.005 @ 0.04	ask: 1.545 @ 0.04
2017-12-13 00:00:18.070350 ETH-BTC bid: 0.005 @ 0.04	ask: 0.000 @ 0.04
2017-12-13 00:00:18.078272 ETH-BTC bid: 0.005 @ 0.04	ask: 1.747 @ 0.04
2017-12-13 00:00:18.079012 ETH-BTC bid: 0.005 @ 0.04	ask: 0.000 @ 0.04
2017-12-13 00:00:18.079730 ETH-BTC bid: 0.005 @ 0.04	ask: 6.409 @ 0.04
2017-12-13 00:00:18.085618 ETH-BTC bid: 0.005 @ 0.04	ask: 3.415 @ 0.04
2017-12-13 00:00:18.087002 ETH-BTC bid: 0.005 @ 0.04	ask: 3.356 @ 0.04
2017-12-13 00:00:18.094344 ETH-USD bid: 221.875 @ 686.81	ask: 82.453 @ 686.82
2017-12-13 00:00:18.126908 ETH-USD bid: 221.875 @ 686.81	ask: 55.913 @ 686.82
2017-12-13 00:00:18.131133 ETH-USD bid: 345.945 @ 686.81	ask: 55.913 @ 686.82
2017-12-13 00:00:18.151952 ETH-USD bid: 221.875 @ 686.81	ask: 55.913 @ 686.82
2017-12-13 00:00:18.194421 ETH-BTC bid: 0.005 @ 0.04	ask: 39.010 @ 0.04
2017-12-13 00:00:18.195217 ETH-BTC bid: 0.005 @ 0.04	ask: 3.356 @ 0.04
2017-12-13 00:00:18.236628 BTC-USD bid: 29.590 @ 17730.11	ask: 5.046 @ 17730.12
2017-12-13 00:00:18.263298 BTC-USD bid: 20.150 @ 17730.11	ask: 5.046 @ 17730.12
2017-12-13 00:00:18.279912 ETH-BTC bid: 0.005 @ 0.04	ask: 0.130 @ 0.04
2017-12-13 00:00:18.282058 ETH-BTC bid: 0.005 @ 0.04	ask: 0.160 @ 0.04
2017-12-13 00:00:18.291981 BTC-USD bid: 20.150 @ 17730.11	ask: 5.046 @ 17730.12
2017-12-13 00:00:18.307567 BTC-USD bid: 20.150 @ 17730.11	ask: 5.056 @ 17730.12
2017-12-13 00:00:18.314081 BTC-USD bid: 20.140 @ 17730.11	ask: 5.056 @ 17730.12
2017-12-13 00:00:18.315958 BTC-USD bid: 20.140 @ 17730.11	ask: 5.046 @ 17730.12
2017-12-13 00:00:18.321071 BTC-USD bid: 20.140 @ 17730.11	ask: 5.056 @ 17730.12
2017-12-13 00:00:18.328736 ETH-USD bid: 226.005 @ 686.81	ask: 55.913 @ 686.82
2017-12-13 00:00:18.330269 ETH-USD bid: 350.075 @ 686.81	ask: 55.913 @ 686.82
2017-12-13 00:00:18.333336 ETH-USD bid: 352.335 @ 686.81	ask: 55.913 @ 686.82
2017-12-13 00:00:18.345624 BTC-USD bid: 20.140 @ 17730.11	ask: 5.056 @ 17730.12
2017-12-13 00:00:18.369385 ETH-USD bid: 352.335 @ 686.81	ask: 74.493 @ 686.82
2017-12-13 00:00:18.371492 ETH-BTC bid: 0.005 @ 0.04	ask: 1.190 @ 0.04
2017-12-13 00:00:18.390070 BTC-USD bid: 20.140 @ 17730.11	ask: 5.056 @ 17730.12
2017-12-13 00:00:18.397725 BTC-USD bid: 20.099 @ 17730.11	ask: 5.056 @ 17730.12
2017-12-13 00:00:18.405181 BTC-USD bid: 20.155 @ 17730.11	ask: 5.056 @ 17730.12
2017-12-13 00:00:18.418846 ETH-USD bid: 352.335 @ 686.81	ask: 55.913 @ 686.82
2017-12-13 00:00:18.429625 ETH-BTC bid: 0.005 @ 0.04	ask: 3.356 @ 0.04
2017-12-13 00:00:18.445959 ETH-BTC bid: 0.005 @ 0.04	ask: 1.360 @ 0.04
2017-12-13 00:00:18.452970 BTC-USD bid: 20.267 @ 17730.11	ask: 5.056 @ 17730.12
2017-12-13 00:00:18.466124 BTC-USD bid: 20.379 @ 17730.11	ask: 5.056 @ 17730.12
2017-12-13 00:00:18.468545 ETH-USD bid: 352.335 @ 686.81	ask: 56.269 @ 686.82
2017-12-13 00:00:18.483238 ETH-BTC bid: 0.005 @ 0.04	ask: 39.010 @ 0.04
2017-12-13 00:00:18.486059 BTC-USD bid: 20.379 @ 17730.11	ask: 5.036 @ 17730.12
2017-12-13 00:00:18.498117 BTC-USD bid: 20.379 @ 17730.11	ask: 5.026 @ 17730.12
2017-12-13 00:00:18.501313 ETH-BTC bid: 0.005 @ 0.04	ask: 1.360 @ 0.04
2017-12-13 00:00:18.504011 BTC-USD bid: 20.379 @ 17730.11	ask: 5.026 @ 17730.12
2017-12-13 00:00:18.511431 BTC-USD bid: 20.379 @ 17730.11	ask: 5.036 @ 17730.12
2017-12-13 00:00:18.513521 BTC-USD bid: 20.379 @ 17730.11	ask: 5.026 @ 17730.12
2017-12-13 00:00:18.521627 BTC-USD bid: 20.379 @ 17730.11	ask: 5.026 @ 17730.12
2017-12-13 00:00:18.536929 BTC-USD bid: 20.379 @ 17730.11	ask: 29.972 @ 17730.12
2017-12-13 00:00:18.543091 BTC-USD bid: 20.379 @ 17730.11	ask: 29.982 @ 17730.12
2017-12-13 00:00:18.565747 BTC-USD bid: 19.598 @ 17730.11	ask: 29.982 @ 17730.12
2017-12-13 00:00:18.569663 ETH-USD bid: 228.265 @ 686.81	ask: 56.269 @ 686.82
2017-12-13 00:00:18.573925 ETH-BTC bid: 0.005 @ 0.04	ask: 3.376 @ 0.04
2017-12-13 00:00:18.603189 BTC-USD bid: 19.598 @ 17730.11	ask: 29.962 @ 17730.12
2017-12-13 00:00:18.607869 BTC-USD bid: 19.598 @ 17730.11	ask: 29.962 @ 17730.12
2017-12-13 00:00:18.628558 ETH-BTC bid: 0.005 @ 0.04	ask: 0.410 @ 0.04
2017-12-13 00:00:18.631007 ETH-USD bid: 228.265 @ 686.81	ask: 74.849 @ 686.82
2017-12-13 00:00:18.635831 BTC-USD bid: 19.598 @ 17730.11	ask: 29.955 @ 17730.12
2017-12-13 00:00:18.640392 ETH-USD bid: 352.335 @ 686.81	ask: 74.849 @ 686.82
2017-12-13 00:00:18.641323 ETH-USD bid: 352.335 @ 686.81	ask: 56.269 @ 686.82
2017-12-13 00:00:18.642011 BTC-USD bid: 19.598 @ 17730.11	ask: 29.934 @ 17730.12
2017-12-13 00:00:18.650524 BTC-USD bid: 19.598 @ 17730.11	ask: 27.456 @ 17730.12
2017-12-13 00:00:18.652409 BTC-USD bid: 19.598 @ 17730.11	ask: 27.436 @ 17730.12
2017-12-13 00:00:18.655004 BTC-USD bid: 19.598 @ 17730.11	ask: 29.915 @ 17730.12
2017-12-13 00:00:18.660698 ETH-BTC bid: 0.005 @ 0.04	ask: 39.010 @ 0.04
2017-12-13 00:00:18.681834 BTC-USD bid: 19.527 @ 17730.11	ask: 29.915 @ 17730.12
2017-12-13 00:00:18.687146 BTC-USD bid: 19.527 @ 17730.11	ask: 29.915 @ 17730.12
2017-12-13 00:00:18.689699 BTC-USD bid: 19.527 @ 17730.11	ask: 29.895 @ 17730.12
2017-12-13 00:00:18.698468 ETH-USD bid: 302.335 @ 686.81	ask: 56.269 @ 686.82
2017-12-13 00:00:18.731439 ETH-BTC bid: 0.005 @ 0.04	ask: 1.219 @ 0.04
2017-12-13 00:00:18.752037 BTC-USD bid: 19.527 @ 17730.11	ask: 29.875 @ 17730.12
2017-12-13 00:00:18.765308 ETH-USD bid: 178.265 @ 686.81	ask: 56.269 @ 686.82
2017-12-13 00:00:18.769506 ETH-USD bid: 178.265 @ 686.81	ask: 74.849 @ 686.82
2017-12-13 00:00:18.781657 BTC-USD bid: 19.528 @ 17730.11	ask: 29.875 @ 17730.12
2017-12-13 00:00:18.783589 BTC-USD bid: 19.651 @ 17730.11	ask: 29.875 @ 17730.12
2017-12-13 00:00:18.793364 BTC-USD bid: 19.651 @ 17730.11	ask: 29.855 @ 17730.12
2017-12-13 00:00:18.797646 BTC-USD bid: 19.702 @ 17730.11	ask: 29.855 @ 17730.12
2017-12-13 00:00:18.805385 BTC-USD bid: 19.702 @ 17730.11	ask: 30.855 @ 17730.12
2017-12-13 00:00:18.807417 BTC-USD bid: 19.696 @ 17730.11	ask: 30.855 @ 17730.12
2017-12-13 00:00:18.821119 BTC-USD bid: 19.696 @ 17730.11	ask: 30.835 @ 17730.12
2017-12-13 00:00:18.824111 BTC-USD bid: 19.696 @ 17730.11	ask: 30.835 @ 17730.12
2017-12-13 00:00:18.830591 ETH-USD bid: 178.265 @ 686.81	ask: 56.269 @ 686.82
2017-12-13 00:00:18.832407 ETH-BTC bid: 0.005 @ 0.04	ask: 40.229 @ 0.04
2017-12-13 00:00:18.845507 ETH-USD bid: 302.335 @ 686.81	ask: 56.269 @ 686.82
2017-12-13 00:00:18.852456 BTC-USD bid: 19.696 @ 17730.11	ask: 30.835 @ 17730.12
2017-12-13 00:00:18.864369 ETH-BTC bid: 0.005 @ 0.04	ask: 1.219 @ 0.04
2017-12-13 00:00:18.878912 BTC-USD bid: 19.696 @ 17730.11	ask: 30.815 @ 17730.12
2017-12-13 00:00:18.880834 BTC-USD bid: 19.696 @ 17730.11	ask: 30.815 @ 17730.12
2017-12-13 00:00:18.891249 BTC-USD bid: 19.696 @ 17730.11	ask: 30.815 @ 17730.12
2017-12-13 00:00:18.893883 BTC-USD bid: 19.696 @ 17730.11	ask: 30.815 @ 17730.12
2017-12-13 00:00:18.918646 BTC-USD bid: 19.696 @ 17730.11	ask: 30.815 @ 17730.12
2017-12-13 00:00:18.922380 BTC-USD bid: 19.696 @ 17730.11	ask: 30.795 @ 17730.12
2017-12-13 00:00:18.930834 ETH-BTC bid: 0.005 @ 0.04	ask: 40.229 @ 0.04
2017-12-13 00:00:18.932559 ETH-BTC bid: 0.005 @ 0.04	ask: 40.289 @ 0.04
2017-12-13 00:00:18.939383 ETH-BTC bid: 0.005 @ 0.04	ask: 1.279 @ 0.04
2017-12-13 00:00:18.941945 BTC-USD bid: 19.696 @ 17730.11	ask: 30.795 @ 17730.12
2017-12-13 00:00:18.943068 BTC-USD bid: 19.696 @ 17730.11	ask: 30.785 @ 17730.12
2017-12-13 00:00:18.944987 BTC-USD bid: 29.146 @ 17730.11	ask: 30.785 @ 17730.12
2017-12-13 00:00:18.956977 ETH-USD bid: 178.265 @ 686.81	ask: 56.269 @ 686.82
2017-12-13 00:00:18.961308 ETH-USD bid: 302.335 @ 686.81	ask: 56.269 @ 686.82
2017-12-13 00:00:18.967547 ETH-BTC bid: 0.005 @ 0.04	ask: 1.299 @ 0.04
2017-12-13 00:00:18.967724 ETH-USD bid: 302.335 @ 686.81	ask: 74.849 @ 686.82
2017-12-13 00:00:18.970112 ETH-USD bid: 302.313 @ 686.81	ask: 74.849 @ 686.82
2017-12-13 00:00:18.978183 ETH-USD bid: 178.243 @ 686.81	ask: 74.849 @ 686.82
2017-12-13 00:00:18.979623 ETH-USD bid: 178.243 @ 686.81	ask: 56.269 @ 686.82
2017-12-13 00:00:18.982610 ETH-BTC bid: 0.005 @ 0.04	ask: 40.309 @ 0.04
2017-12-13 00:00:19.000951 ETH-BTC bid: 0.005 @ 0.04	ask: 1.299 @ 0.04
2017-12-13 00:00:19.001988 BTC-USD bid: 29.156 @ 17730.11	ask: 30.785 @ 17730.12
2017-12-13 00:00:19.006378 BTC-USD bid: 29.156 @ 17730.11	ask: 29.785 @ 17730.12
2017-12-13 00:00:19.014035 BTC-USD bid: 29.156 @ 17730.11	ask: 29.765 @ 17730.12
2017-12-13 00:00:19.024375 BTC-USD bid: 30.126 @ 17730.11	ask: 29.765 @ 17730.12
2017-12-13 00:00:19.026619 BTC-USD bid: 20.676 @ 17730.11	ask: 29.765 @ 17730.12
2017-12-13 00:00:19.028639 BTC-USD bid: 30.286 @ 17730.11	ask: 29.765 @ 17730.12
2017-12-13 00:00:19.029825 BTC-USD bid: 20.676 @ 17730.11	ask: 29.765 @ 17730.12
2017-12-13 00:00:19.038360 BTC-USD bid: 21.527 @ 17730.11	ask: 29.765 @ 17730.12
2017-12-13 00:00:19.040371 BTC-USD bid: 31.137 @ 17730.11	ask: 29.765 @ 17730.12
2017-12-13 00:00:19.042616 BTC-USD bid: 21.527 @ 17730.11	ask: 29.765 @ 17730.12
2017-12-13 00:00:19.047142 BTC-USD bid: 31.137 @ 17730.11	ask: 29.765 @ 17730.12
2017-12-13 00:00:19.049126 BTC-USD bid: 31.137 @ 17730.11	ask: 29.745 @ 17730.12
2017-12-13 00:00:19.085692 BTC-USD bid: 31.137 @ 17730.11	ask: 29.725 @ 17730.12
2017-12-13 00:00:19.089585 BTC-USD bid: 21.527 @ 17730.11	ask: 29.725 @ 17730.12
2017-12-13 00:00:19.091780 ETH-BTC bid: 0.005 @ 0.04	ask: 1.339 @ 0.04
2017-12-13 00:00:19.093564 ETH-BTC bid: 0.005 @ 0.04	ask: 40.349 @ 0.04
2017-12-13 00:00:19.120924 BTC-USD bid: 31.137 @ 17730.11	ask: 29.725 @ 17730.12
2017-12-13 00:00:19.126634 BTC-USD bid: 31.128 @ 17730.11	ask: 29.725 @ 17730.12
2017-12-13 00:00:19.132406 BTC-USD bid: 21.518 @ 17730.11	ask: 29.725 @ 17730.12
2017-12-13 00:00:19.137259 BTC-USD bid: 21.518 @ 17730.11	ask: 30.095 @ 17730.12
2017-12-13 00:00:19.143444 BTC-USD bid: 21.518 @ 17730.11	ask: 29.725 @ 17730.12
2017-12-13 00:00:19.148054 ETH-USD bid: 178.243 @ 686.81	ask: 74.849 @ 686.82
2017-12-13 00:00:19.148862 ETH-BTC bid: 0.005 @ 0.04	ask: 1.339 @ 0.04
2017-12-13 00:00:19.150685 BTC-USD bid: 21.518 @ 17730.11	ask: 29.740 @ 17730.12
2017-12-13 00:00:19.155804 BTC-USD bid: 21.518 @ 17730.11	ask: 29.740 @ 17730.12
2017-12-13 00:00:19.169371 BTC-USD bid: 21.518 @ 17730.11	ask: 29.720 @ 17730.12
2017-12-13 00:00:19.172090 BTC-USD bid: 21.518 @ 17730.11	ask: 30.120 @ 17730.12
2017-12-13 00:00:19.184052 BTC-USD bid: 21.518 @ 17730.11	ask: 29.720 @ 17730.12
2017-12-13 00:00:19.185629 ETH-BTC bid: 0.005 @ 0.04	ask: 40.349 @ 0.04
2017-12-13 00:00:19.187355 BTC-USD bid: 31.128 @ 17730.11	ask: 29.720 @ 17730.12
2017-12-13 00:00:19.192313 BTC-USD bid: 31.128 @ 17730.11	ask: 29.702 @ 17730.12
2017-12-13 00:00:19.203126 BTC-USD bid: 31.128 @ 17730.11	ask: 29.702 @ 17730.12
2017-12-13 00:00:19.242621 BTC-USD bid: 21.518 @ 17730.11	ask: 29.702 @ 17730.12
2017-12-13 00:00:19.247603 BTC-USD bid: 21.124 @ 17730.11	ask: 29.702 @ 17730.12
2017-12-13 00:00:19.250195 ETH-USD bid: 178.243 @ 686.81	ask: 56.269 @ 686.82
2017-12-13 00:00:19.251770 ETH-USD bid: 302.313 @ 686.81	ask: 56.269 @ 686.82
2017-12-13 00:00:19.255347 BTC-USD bid: 21.210 @ 17730.11	ask: 29.702 @ 17730.12
2017-12-13 00:00:19.257365 BTC-USD bid: 21.210 @ 17730.11	ask: 29.682 @ 17730.12
2017-12-13 00:00:19.287680 ETH-USD bid: 178.243 @ 686.81	ask: 56.269 @ 686.82
2017-12-13 00:00:19.289469 BTC-USD bid: 21.210 @ 17730.11	ask: 29.682 @ 17730.12
2017-12-13 00:00:19.303179 BTC-USD bid: 21.210 @ 17730.11	ask: 29.783 @ 17730.12
