-- Subscribed to OrderBook! --

-- Subscribed to OrderBook! --

2017-12-13 01:22:47.198424 BTC-USD bid: 27.617 @ 17763.00	ask: 7.038 @ 17763.01
2017-12-13 01:22:47.201483 BTC-USD bid: 27.617 @ 17763.00	ask: 6.350 @ 17763.01
2017-12-13 01:22:47.221572 BTC-USD bid: 27.617 @ 17763.00	ask: 5.959 @ 17763.01
2017-12-13 01:22:47.227633 BTC-USD bid: 27.617 @ 17763.00	ask: 5.438 @ 17763.01
2017-12-13 01:22:47.247058 BTC-USD bid: 27.617 @ 17763.00	ask: 8.438 @ 17763.01
2017-12-13 01:22:47.250074 BTC-USD bid: 27.617 @ 17763.00	ask: 5.438 @ 17763.01
2017-12-13 01:22:47.258601 BTC-USD bid: 27.617 @ 17763.00	ask: 5.438 @ 17763.01
2017-12-13 01:22:47.272011 BTC-USD bid: 27.513 @ 17763.00	ask: 5.438 @ 17763.01
2017-12-13 01:22:47.343564 BTC-USD bid: 27.513 @ 17763.00	ask: 6.947 @ 17763.01
2017-12-13 01:22:47.354529 BTC-USD bid: 27.513 @ 17763.00	ask: 9.947 @ 17763.01
2017-12-13 01:22:47.364073 ETH-USD bid: 1.677 @ 666.12	ask: 3.000 @ 666.72
2017-12-13 01:22:47.366461 ETH-USD bid: 1.677 @ 666.12	ask: 6.000 @ 666.72
2017-12-13 01:22:47.378440 ETH-USD bid: 1.677 @ 666.12	ask: 3.000 @ 666.72
2017-12-13 01:22:47.391213 ETH-USD bid: 1.677 @ 666.12	ask: 6.000 @ 666.72
2017-12-13 01:22:47.398911 ETH-USD bid: 1.677 @ 666.12	ask: 12.000 @ 666.72
2017-12-13 01:22:47.401193 ETH-USD bid: 1.677 @ 666.12	ask: 8.000 @ 666.16
2017-12-13 01:22:47.422804 ETH-USD bid: 1.677 @ 666.12	ask: 40.810 @ 666.15
2017-12-13 01:22:47.425499 BTC-USD bid: 27.513 @ 17763.00	ask: 9.967 @ 17763.01
2017-12-13 01:22:47.428324 ETH-USD bid: 1.677 @ 666.12	ask: 8.000 @ 666.16
2017-12-13 01:22:47.432849 BTC-USD bid: 27.204 @ 17763.00	ask: 9.967 @ 17763.01
2017-12-13 01:22:47.444946 ETH-USD bid: 113.500 @ 666.13	ask: 8.000 @ 666.16
2017-12-13 01:22:47.464244 ETH-USD bid: 1.677 @ 666.12	ask: 8.000 @ 666.16
2017-12-13 01:22:47.468332 BTC-USD bid: 27.148 @ 17763.00	ask: 9.967 @ 17763.01
2017-12-13 01:22:47.488133 ETH-USD bid: 1.677 @ 666.12	ask: 10.000 @ 666.16
2017-12-13 01:22:47.490615 ETH-USD bid: 1.677 @ 666.12	ask: 47.013 @ 666.15
2017-12-13 01:22:47.502440 ETH-USD bid: 1.677 @ 666.12	ask: 87.823 @ 666.15
2017-12-13 01:22:47.509772 BTC-USD bid: 27.204 @ 17763.00	ask: 9.967 @ 17763.01
2017-12-13 01:22:47.532494 BTC-USD bid: 27.254 @ 17763.00	ask: 9.967 @ 17763.01
2017-12-13 01:22:47.564150 ETH-USD bid: 113.500 @ 666.13	ask: 87.823 @ 666.15
2017-12-13 01:22:47.565632 ETH-BTC bid: 4.588 @ 0.04	ask: 99.565 @ 0.04
2017-12-13 01:22:47.592384 BTC-USD bid: 27.253 @ 17763.00	ask: 9.967 @ 17763.01
2017-12-13 01:22:47.610640 ETH-USD bid: 113.500 @ 666.13	ask: 47.013 @ 666.15
2017-12-13 01:22:47.627423 ETH-USD bid: 1.677 @ 666.12	ask: 47.013 @ 666.15
2017-12-13 01:22:47.641505 ETH-USD bid: 113.500 @ 666.13	ask: 47.013 @ 666.15
2017-12-13 01:22:47.643963 ETH-USD bid: 113.500 @ 666.13	ask: 40.810 @ 666.14
2017-12-13 01:22:47.651845 ETH-USD bid: 113.500 @ 666.13	ask: 47.013 @ 666.15
2017-12-13 01:22:47.704051 BTC-USD bid: 27.253 @ 17763.00	ask: 9.742 @ 17763.01
2017-12-13 01:22:47.743996 ETH-USD bid: 113.500 @ 666.13	ask: 10.000 @ 666.16
2017-12-13 01:22:47.748443 ETH-BTC bid: 9.088 @ 0.04	ask: 99.565 @ 0.04
2017-12-13 01:22:47.822606 BTC-USD bid: 38.593 @ 17763.00	ask: 9.742 @ 17763.01
2017-12-13 01:22:47.832203 ETH-USD bid: 113.500 @ 666.13	ask: 8.000 @ 666.16
2017-12-13 01:22:47.833818 ETH-USD bid: 1.677 @ 666.12	ask: 8.000 @ 666.16
2017-12-13 01:22:47.840342 ETH-USD bid: 1.677 @ 666.12	ask: 40.810 @ 666.14
2017-12-13 01:22:47.848079 ETH-USD bid: 1.677 @ 666.12	ask: 8.000 @ 666.16
2017-12-13 01:22:47.852111 BTC-USD bid: 38.593 @ 17763.00	ask: 6.742 @ 17763.01
2017-12-13 01:22:47.850663 ETH-USD bid: 113.500 @ 666.13	ask: 8.000 @ 666.16
2017-12-13 01:22:47.857218 ETH-USD bid: 113.500 @ 666.13	ask: 47.013 @ 666.14
2017-12-13 01:22:47.890400 BTC-USD bid: 38.593 @ 17763.00	ask: 9.742 @ 17763.01
2017-12-13 01:22:47.898750 ETH-USD bid: 113.500 @ 666.13	ask: 46.016 @ 666.14
2017-12-13 01:22:47.912175 BTC-USD bid: 27.253 @ 17763.00	ask: 9.742 @ 17763.01
2017-12-13 01:22:47.915407 BTC-USD bid: 27.253 @ 17763.00	ask: 6.742 @ 17763.01
2017-12-13 01:22:47.935153 BTC-USD bid: 27.253 @ 17763.00	ask: 9.742 @ 17763.01
2017-12-13 01:22:47.941716 ETH-USD bid: 1.677 @ 666.12	ask: 46.016 @ 666.14
2017-12-13 01:22:47.948134 ETH-USD bid: 1.677 @ 666.12	ask: 48.016 @ 666.14
2017-12-13 01:22:47.950588 ETH-USD bid: 1.677 @ 666.12	ask: 40.810 @ 666.13
2017-12-13 01:22:47.994052 BTC-USD bid: 27.253 @ 17763.00	ask: 9.740 @ 17763.01
2017-12-13 01:22:48.003619 BTC-USD bid: 27.253 @ 17763.00	ask: 9.864 @ 17763.01
2017-12-13 01:22:48.014447 ETH-USD bid: 0.000 @ 666.12	ask: 40.810 @ 666.13
2017-12-13 01:22:48.016056 ETH-USD bid: 14.671 @ 665.21	ask: 40.810 @ 666.13
2017-12-13 01:22:48.017668 ETH-USD bid: 0.000 @ 665.21	ask: 40.810 @ 666.13
2017-12-13 01:22:48.031265 ETH-USD bid: 31.304 @ 665.20	ask: 40.810 @ 666.13
2017-12-13 01:22:48.032957 ETH-USD bid: 22.653 @ 665.20	ask: 40.810 @ 666.13
2017-12-13 01:22:48.054698 BTC-USD bid: 38.593 @ 17763.00	ask: 9.864 @ 17763.01
2017-12-13 01:22:48.058674 ETH-USD bid: 22.653 @ 665.20	ask: 8.000 @ 666.16
2017-12-13 01:22:48.064876 BTC-USD bid: 38.593 @ 17763.00	ask: 6.864 @ 17763.01
2017-12-13 01:22:48.071511 ETH-USD bid: 22.653 @ 665.20	ask: 2.000 @ 666.13
2017-12-13 01:22:48.088291 BTC-USD bid: 27.253 @ 17763.00	ask: 6.864 @ 17763.01
2017-12-13 01:22:48.102888 BTC-USD bid: 27.253 @ 17763.00	ask: 9.864 @ 17763.01
2017-12-13 01:22:48.114479 BTC-USD bid: 38.593 @ 17763.00	ask: 9.864 @ 17763.01
2017-12-13 01:22:48.160003 ETH-USD bid: 113.650 @ 665.21	ask: 2.000 @ 666.13
2017-12-13 01:22:48.161117 BTC-USD bid: 38.537 @ 17763.00	ask: 9.864 @ 17763.01
2017-12-13 01:22:48.166943 BTC-USD bid: 38.537 @ 17763.00	ask: 6.864 @ 17763.01
2017-12-13 01:22:48.205328 ETH-USD bid: 113.650 @ 665.21	ask: 48.017 @ 666.13
2017-12-13 01:22:48.207706 BTC-USD bid: 38.537 @ 17763.00	ask: 9.864 @ 17763.01
2017-12-13 01:22:48.289733 BTC-USD bid: 38.577 @ 17763.00	ask: 9.864 @ 17763.01
2017-12-13 01:22:48.330672 BTC-USD bid: 38.577 @ 17763.00	ask: 9.858 @ 17763.01
2017-12-13 01:22:48.332630 ETH-USD bid: 93.650 @ 665.21	ask: 48.017 @ 666.13
2017-12-13 01:22:48.352626 BTC-USD bid: 38.577 @ 17763.00	ask: 9.746 @ 17763.01
2017-12-13 01:22:48.361482 BTC-USD bid: 38.577 @ 17763.00	ask: 6.746 @ 17763.01
2017-12-13 01:22:48.463967 ETH-USD bid: 93.650 @ 665.21	ask: 3.000 @ 666.12
2017-12-13 01:22:48.503087 BTC-USD bid: 38.526 @ 17763.00	ask: 6.746 @ 17763.01
2017-12-13 01:22:48.541215 BTC-USD bid: 38.583 @ 17763.00	ask: 6.746 @ 17763.01
2017-12-13 01:22:48.581701 BTC-USD bid: 38.593 @ 17763.00	ask: 6.746 @ 17763.01
2017-12-13 01:22:48.599233 ETH-USD bid: 93.650 @ 665.21	ask: 5.000 @ 666.12
2017-12-13 01:22:48.649959 BTC-USD bid: 38.591 @ 17763.00	ask: 6.746 @ 17763.01
2017-12-13 01:22:48.697509 BTC-USD bid: 38.584 @ 17763.00	ask: 6.746 @ 17763.01
2017-12-13 01:22:48.757060 BTC-USD bid: 38.583 @ 17763.00	ask: 6.746 @ 17763.01
2017-12-13 01:22:48.812801 BTC-USD bid: 38.582 @ 17763.00	ask: 6.746 @ 17763.01
2017-12-13 01:22:48.832886 BTC-USD bid: 38.582 @ 17763.00	ask: 6.746 @ 17763.01
2017-12-13 01:22:48.852107 BTC-USD bid: 38.561 @ 17763.00	ask: 6.746 @ 17763.01
2017-12-13 01:22:48.865215 BTC-USD bid: 38.490 @ 17763.00	ask: 6.746 @ 17763.01
2017-12-13 01:22:48.911189 ETH-USD bid: 4.580 @ 665.41	ask: 5.000 @ 666.12
2017-12-13 01:22:48.971203 BTC-USD bid: 38.797 @ 17763.00	ask: 6.746 @ 17763.01
2017-12-13 01:22:49.038619 ETH-USD bid: 108.640 @ 665.42	ask: 5.000 @ 666.12
2017-12-13 01:22:49.112703 ETH-USD bid: 4.580 @ 665.41	ask: 5.000 @ 666.12
2017-12-13 01:22:49.124369 BTC-USD bid: 38.848 @ 17763.00	ask: 6.746 @ 17763.01
2017-12-13 01:22:49.150756 ETH-USD bid: 108.640 @ 665.42	ask: 5.000 @ 666.12
2017-12-13 01:22:49.151250 BTC-USD bid: 38.904 @ 17763.00	ask: 6.746 @ 17763.01
2017-12-13 01:22:49.183084 BTC-USD bid: 38.848 @ 17763.00	ask: 6.746 @ 17763.01
2017-12-13 01:22:49.288239 BTC-USD bid: 38.839 @ 17763.00	ask: 6.746 @ 17763.01
2017-12-13 01:22:49.321177 ETH-USD bid: 108.640 @ 665.42	ask: 2.000 @ 666.12
2017-12-13 01:22:49.343287 BTC-USD bid: 39.093 @ 17763.00	ask: 6.746 @ 17763.01
2017-12-13 01:22:49.585722 BTC-USD bid: 39.149 @ 17763.00	ask: 6.746 @ 17763.01
2017-12-13 01:22:49.606944 BTC-USD bid: 39.149 @ 17763.00	ask: 6.385 @ 17763.01
2017-12-13 01:22:49.656193 BTC-USD bid: 39.149 @ 17763.00	ask: 6.339 @ 17763.01
2017-12-13 01:22:49.683780 BTC-USD bid: 39.139 @ 17763.00	ask: 6.339 @ 17763.01
2017-12-13 01:22:49.740529 ETH-USD bid: 0.036 @ 666.00	ask: 2.000 @ 666.12
2017-12-13 01:22:49.744954 ETH-USD bid: 0.036 @ 666.00	ask: 1.997 @ 666.12
2017-12-13 01:22:49.828866 BTC-USD bid: 39.083 @ 17763.00	ask: 6.339 @ 17763.01
2017-12-13 01:22:49.885515 BTC-USD bid: 39.408 @ 17763.00	ask: 6.339 @ 17763.01
2017-12-13 01:22:49.950248 ETH-USD bid: 0.036 @ 666.00	ask: 43.670 @ 666.11
2017-12-13 01:22:49.972636 ETH-USD bid: 0.000 @ 666.00	ask: 43.670 @ 666.11
2017-12-13 01:22:49.974196 ETH-USD bid: 4.580 @ 665.41	ask: 43.670 @ 666.11
2017-12-13 01:22:49.979828 ETH-USD bid: 0.000 @ 665.41	ask: 43.670 @ 666.11
2017-12-13 01:22:49.981457 ETH-USD bid: 22.653 @ 665.20	ask: 43.670 @ 666.11
2017-12-13 01:22:49.987172 ETH-USD bid: 7.269 @ 665.20	ask: 43.670 @ 666.11
2017-12-13 01:22:50.001377 ETH-USD bid: 108.670 @ 665.21	ask: 43.670 @ 666.11
2017-12-13 01:22:50.027472 BTC-USD bid: 39.258 @ 17763.00	ask: 6.339 @ 17763.01
2017-12-13 01:22:50.030139 ETH-USD bid: 108.670 @ 665.21	ask: 45.668 @ 666.11
2017-12-13 01:22:50.035664 ETH-USD bid: 108.670 @ 665.21	ask: 1.998 @ 666.11
2017-12-13 01:22:50.080296 ETH-USD bid: 7.269 @ 665.20	ask: 1.998 @ 666.11
2017-12-13 01:22:50.132922 ETH-USD bid: 108.670 @ 665.21	ask: 1.998 @ 666.11
2017-12-13 01:22:50.172481 BTC-USD bid: 39.260 @ 17763.00	ask: 6.339 @ 17763.01
2017-12-13 01:22:50.292583 ETH-USD bid: 108.670 @ 665.21	ask: 8.000 @ 665.24
2017-12-13 01:22:50.481342 ETH-USD bid: 108.670 @ 665.21	ask: 9.998 @ 665.24
2017-12-13 01:22:50.527812 ETH-USD bid: 108.670 @ 665.21	ask: 9.128 @ 665.24
2017-12-13 01:22:50.550389 BTC-USD bid: 39.225 @ 17763.00	ask: 6.339 @ 17763.01
2017-12-13 01:22:50.605099 ETH-BTC bid: 8.218 @ 0.04	ask: 99.565 @ 0.04
2017-12-13 01:22:50.703613 ETH-BTC bid: 7.348 @ 0.04	ask: 99.565 @ 0.04
2017-12-13 01:22:50.748223 BTC-USD bid: 39.225 @ 17763.00	ask: 9.339 @ 17763.01
2017-12-13 01:22:50.759951 ETH-USD bid: 108.670 @ 665.21	ask: 8.258 @ 665.24
2017-12-13 01:22:50.777499 BTC-USD bid: 39.225 @ 17763.00	ask: 6.339 @ 17763.01
2017-12-13 01:22:50.797858 BTC-USD bid: 39.425 @ 17763.00	ask: 6.339 @ 17763.01
2017-12-13 01:22:50.805286 ETH-USD bid: 108.670 @ 665.21	ask: 7.388 @ 665.24
2017-12-13 01:22:50.811875 BTC-USD bid: 39.425 @ 17763.00	ask: 6.315 @ 17763.01
2017-12-13 01:22:50.827118 BTC-USD bid: 39.425 @ 17763.00	ask: 9.315 @ 17763.01
2017-12-13 01:22:50.838144 ETH-USD bid: 108.670 @ 665.21	ask: 15.388 @ 665.24
2017-12-13 01:22:50.862278 BTC-USD bid: 39.425 @ 17763.00	ask: 6.315 @ 17763.01
2017-12-13 01:22:50.868315 ETH-USD bid: 108.670 @ 665.21	ask: 13.390 @ 665.24
2017-12-13 01:22:50.885418 ETH-BTC bid: 6.478 @ 0.04	ask: 99.565 @ 0.04
2017-12-13 01:22:50.891588 BTC-USD bid: 39.425 @ 17763.00	ask: 9.315 @ 17763.01
2017-12-13 01:22:50.924781 ETH-BTC bid: 4.500 @ 0.04	ask: 99.565 @ 0.04
2017-12-13 01:22:50.929457 BTC-USD bid: 39.397 @ 17763.00	ask: 9.315 @ 17763.01
2017-12-13 01:22:50.936169 ETH-BTC bid: 4.480 @ 0.04	ask: 99.565 @ 0.04
2017-12-13 01:22:50.944997 BTC-USD bid: 39.412 @ 17763.00	ask: 9.315 @ 17763.01
2017-12-13 01:22:50.970327 BTC-USD bid: 39.412 @ 17763.00	ask: 6.315 @ 17763.01
2017-12-13 01:22:51.000382 BTC-USD bid: 39.412 @ 17763.00	ask: 9.315 @ 17763.01
2017-12-13 01:22:51.006153 BTC-USD bid: 39.728 @ 17763.00	ask: 9.315 @ 17763.01
2017-12-13 01:22:51.037230 BTC-USD bid: 39.728 @ 17763.00	ask: 6.315 @ 17763.01
2017-12-13 01:22:51.154975 BTC-USD bid: 39.728 @ 17763.00	ask: 9.315 @ 17763.01
2017-12-13 01:22:51.263711 BTC-USD bid: 39.711 @ 17763.00	ask: 9.315 @ 17763.01
2017-12-13 01:22:51.334738 BTC-USD bid: 39.311 @ 17763.00	ask: 9.315 @ 17763.01
2017-12-13 01:22:51.549552 ETH-USD bid: 107.248 @ 665.21	ask: 13.390 @ 665.24
2017-12-13 01:22:51.618375 BTC-USD bid: 39.311 @ 17763.00	ask: 9.375 @ 17763.01
2017-12-13 01:22:51.658457 BTC-USD bid: 39.255 @ 17763.00	ask: 9.375 @ 17763.01
2017-12-13 01:22:51.786492 BTC-USD bid: 39.255 @ 17763.00	ask: 9.315 @ 17763.01
2017-12-13 01:22:51.814756 BTC-USD bid: 39.288 @ 17763.00	ask: 9.315 @ 17763.01
2017-12-13 01:22:51.892771 ETH-USD bid: 107.248 @ 665.21	ask: 21.390 @ 665.24
2017-12-13 01:22:51.989724 BTC-USD bid: 39.288 @ 17763.00	ask: 9.051 @ 17763.01
2017-12-13 01:22:52.206261 BTC-USD bid: 39.255 @ 17763.00	ask: 9.051 @ 17763.01
2017-12-13 01:22:52.245275 BTC-USD bid: 39.223 @ 17763.00	ask: 9.051 @ 17763.01
2017-12-13 01:22:52.270444 BTC-USD bid: 39.324 @ 17763.00	ask: 9.051 @ 17763.01
2017-12-13 01:22:52.284483 BTC-USD bid: 39.292 @ 17763.00	ask: 9.051 @ 17763.01
2017-12-13 01:22:52.308398 BTC-USD bid: 39.217 @ 17763.00	ask: 9.051 @ 17763.01
2017-12-13 01:22:52.330891 BTC-USD bid: 39.217 @ 17763.00	ask: 9.043 @ 17763.01
2017-12-13 01:22:52.341564 BTC-USD bid: 39.217 @ 17763.00	ask: 9.257 @ 17763.01
2017-12-13 01:22:52.391715 ETH-USD bid: 77.972 @ 665.21	ask: 21.390 @ 665.24
2017-12-13 01:22:52.454800 BTC-USD bid: 39.166 @ 17763.00	ask: 9.257 @ 17763.01
2017-12-13 01:22:52.463083 BTC-USD bid: 39.166 @ 17763.00	ask: 9.240 @ 17763.01
2017-12-13 01:22:52.503553 BTC-USD bid: 39.126 @ 17763.00	ask: 9.240 @ 17763.01
2017-12-13 01:22:52.539794 BTC-USD bid: 38.982 @ 17763.00	ask: 9.240 @ 17763.01
2017-12-13 01:22:53.166575 BTC-USD bid: 40.105 @ 17763.00	ask: 9.240 @ 17763.01
2017-12-13 01:22:53.685424 ETH-USD bid: 77.585 @ 665.21	ask: 21.390 @ 665.24
2017-12-13 01:22:53.933781 ETH-USD bid: 76.445 @ 665.21	ask: 21.390 @ 665.24
2017-12-13 01:22:53.937423 ETH-USD bid: 75.252 @ 665.21	ask: 21.390 @ 665.24
2017-12-13 01:22:54.048836 BTC-USD bid: 40.205 @ 17763.00	ask: 9.240 @ 17763.01
2017-12-13 01:22:55.182367 ETH-BTC bid: 4.480 @ 0.04	ask: 102.565 @ 0.04
2017-12-13 01:22:55.184090 ETH-BTC bid: 4.480 @ 0.04	ask: 97.792 @ 0.04
2017-12-13 01:22:55.327833 ETH-BTC bid: 4.480 @ 0.04	ask: 102.565 @ 0.04
2017-12-13 01:22:55.539631 BTC-USD bid: 40.205 @ 17763.00	ask: 9.220 @ 17763.01
2017-12-13 01:22:55.668938 ETH-USD bid: 76.252 @ 665.21	ask: 21.390 @ 665.24
2017-12-13 01:22:55.867594 BTC-USD bid: 40.205 @ 17763.00	ask: 6.220 @ 17763.01
2017-12-13 01:22:56.086232 BTC-USD bid: 40.205 @ 17763.00	ask: 6.080 @ 17763.01
2017-12-13 01:22:56.210310 ETH-BTC bid: 0.000 @ 0.04	ask: 102.565 @ 0.04
2017-12-13 01:22:56.213505 ETH-BTC bid: 0.642 @ 0.04	ask: 102.565 @ 0.04
2017-12-13 01:22:56.218611 ETH-BTC bid: 0.551 @ 0.04	ask: 102.565 @ 0.04
2017-12-13 01:22:56.254253 ETH-BTC bid: 0.551 @ 0.04	ask: 95.655 @ 0.04
2017-12-13 01:22:56.255959 ETH-BTC bid: 0.551 @ 0.04	ask: 55.245 @ 0.04
2017-12-13 01:22:56.258471 ETH-BTC bid: 0.551 @ 0.04	ask: 7.490 @ 0.04
2017-12-13 01:22:56.346260 BTC-USD bid: 40.035 @ 17763.00	ask: 6.080 @ 17763.01
2017-12-13 01:22:56.434154 ETH-USD bid: 76.252 @ 665.21	ask: 20.641 @ 665.24
2017-12-13 01:22:56.439096 ETH-BTC bid: 0.551 @ 0.04	ask: 12.263 @ 0.04
2017-12-13 01:22:56.499697 ETH-BTC bid: 0.551 @ 0.04	ask: 4.773 @ 0.04
2017-12-13 01:22:56.540918 ETH-BTC bid: 0.551 @ 0.04	ask: 7.330 @ 0.04
2017-12-13 01:22:56.778687 ETH-BTC bid: 0.551 @ 0.04	ask: 12.103 @ 0.04
2017-12-13 01:22:57.006861 ETH-BTC bid: 0.551 @ 0.04	ask: 13.152 @ 0.04
2017-12-13 01:22:57.067101 ETH-USD bid: 76.252 @ 665.21	ask: 34.471 @ 665.24
2017-12-13 01:22:57.300999 BTC-USD bid: 40.035 @ 17763.00	ask: 9.080 @ 17763.01
2017-12-13 01:22:57.333238 BTC-USD bid: 40.035 @ 17763.00	ask: 6.080 @ 17763.01
2017-12-13 01:22:57.388579 BTC-USD bid: 40.035 @ 17763.00	ask: 9.080 @ 17763.01
2017-12-13 01:22:57.546599 ETH-USD bid: 76.252 @ 665.21	ask: 35.471 @ 665.24
2017-12-13 01:22:57.777143 BTC-USD bid: 39.990 @ 17763.00	ask: 9.080 @ 17763.01
2017-12-13 01:22:57.791162 BTC-USD bid: 39.535 @ 17763.00	ask: 9.080 @ 17763.01
2017-12-13 01:22:57.931442 BTC-USD bid: 39.587 @ 17763.00	ask: 9.080 @ 17763.01
2017-12-13 01:22:58.078159 BTC-USD bid: 39.587 @ 17763.00	ask: 9.100 @ 17763.01
2017-12-13 01:22:58.224945 ETH-USD bid: 74.861 @ 665.21	ask: 35.471 @ 665.24
2017-12-13 01:22:58.229457 ETH-BTC bid: 0.551 @ 0.04	ask: 14.307 @ 0.04
2017-12-13 01:22:58.233107 ETH-USD bid: 73.861 @ 665.21	ask: 35.471 @ 665.24
2017-12-13 01:22:58.310574 ETH-BTC bid: 0.551 @ 0.04	ask: 19.965 @ 0.04
2017-12-13 01:22:58.504306 ETH-BTC bid: 0.551 @ 0.04	ask: 30.497 @ 0.04
2017-12-13 01:22:58.510449 ETH-BTC bid: 0.351 @ 0.04	ask: 30.497 @ 0.04
2017-12-13 01:22:58.592773 ETH-BTC bid: 0.351 @ 0.04	ask: 31.037 @ 0.04
2017-12-13 01:22:58.935321 BTC-USD bid: 39.787 @ 17763.00	ask: 9.100 @ 17763.01
2017-12-13 01:22:59.149246 ETH-USD bid: 73.661 @ 665.21	ask: 35.471 @ 665.24
2017-12-13 01:22:59.402563 ETH-BTC bid: 0.351 @ 0.04	ask: 51.341 @ 0.04
2017-12-13 01:22:59.792408 ETH-BTC bid: 0.151 @ 0.04	ask: 51.341 @ 0.04
2017-12-13 01:22:59.999558 BTC-USD bid: 39.780 @ 17763.00	ask: 9.100 @ 17763.01
2017-12-13 01:23:00.091156 BTC-USD bid: 40.780 @ 17763.00	ask: 9.100 @ 17763.01
2017-12-13 01:23:00.486627 ETH-USD bid: 69.661 @ 665.21	ask: 35.471 @ 665.24
2017-12-13 01:23:00.490614 ETH-USD bid: 69.661 @ 665.21	ask: 35.423 @ 665.24
2017-12-13 01:23:00.771369 ETH-USD bid: 12.000 @ 665.23	ask: 35.423 @ 665.24
2017-12-13 01:23:00.851310 BTC-USD bid: 40.777 @ 17763.00	ask: 9.100 @ 17763.01
2017-12-13 01:23:00.895828 ETH-USD bid: 106.630 @ 665.23	ask: 35.423 @ 665.24
2017-12-13 01:23:01.224251 BTC-USD bid: 40.777 @ 17763.00	ask: 8.565 @ 17763.01
2017-12-13 01:23:01.239426 ETH-USD bid: 106.630 @ 665.23	ask: 36.809 @ 665.24
2017-12-13 01:23:01.284908 BTC-USD bid: 40.777 @ 17763.00	ask: 5.565 @ 17763.01
2017-12-13 01:23:01.439985 BTC-USD bid: 40.777 @ 17763.00	ask: 5.579 @ 17763.01
2017-12-13 01:23:02.087728 BTC-USD bid: 29.437 @ 17763.00	ask: 5.579 @ 17763.01
2017-12-13 01:23:02.106314 BTC-USD bid: 29.757 @ 17763.00	ask: 5.579 @ 17763.01
2017-12-13 01:23:02.112074 BTC-USD bid: 29.757 @ 17763.00	ask: 5.709 @ 17763.01
2017-12-13 01:23:02.349811 BTC-USD bid: 29.757 @ 17763.00	ask: 5.689 @ 17763.01
2017-12-13 01:23:02.458214 ETH-USD bid: 106.630 @ 665.23	ask: 36.572 @ 665.24
2017-12-13 01:23:02.481232 ETH-BTC bid: 0.151 @ 0.04	ask: 56.341 @ 0.04
2017-12-13 01:23:02.596402 BTC-USD bid: 29.757 @ 17763.00	ask: 5.559 @ 17763.01
2017-12-13 01:23:02.621158 ETH-BTC bid: 0.151 @ 0.04	ask: 57.915 @ 0.04
2017-12-13 01:23:02.622171 BTC-USD bid: 37.197 @ 17763.00	ask: 5.559 @ 17763.01
2017-12-13 01:23:02.864395 BTC-USD bid: 36.880 @ 17763.00	ask: 5.559 @ 17763.01
2017-12-13 01:23:03.107583 BTC-USD bid: 36.880 @ 17763.00	ask: 5.558 @ 17763.01
2017-12-13 01:23:03.115648 ETH-USD bid: 102.473 @ 665.23	ask: 36.572 @ 665.24
2017-12-13 01:23:03.188916 BTC-USD bid: 36.880 @ 17763.00	ask: 5.688 @ 17763.01
2017-12-13 01:23:03.192137 BTC-USD bid: 29.440 @ 17763.00	ask: 5.688 @ 17763.01
2017-12-13 01:23:03.195248 BTC-USD bid: 29.440 @ 17763.00	ask: 5.558 @ 17763.01
2017-12-13 01:23:03.199806 BTC-USD bid: 29.380 @ 17763.00	ask: 5.558 @ 17763.01
2017-12-13 01:23:03.221934 BTC-USD bid: 36.820 @ 17763.00	ask: 5.558 @ 17763.01
2017-12-13 01:23:03.398369 ETH-USD bid: 102.473 @ 665.23	ask: 36.455 @ 665.24
2017-12-13 01:23:03.426621 BTC-USD bid: 29.380 @ 17763.00	ask: 5.558 @ 17763.01
2017-12-13 01:23:03.539228 BTC-USD bid: 29.380 @ 17763.00	ask: 5.688 @ 17763.01
2017-12-13 01:23:03.559104 BTC-USD bid: 29.403 @ 17763.00	ask: 5.688 @ 17763.01
2017-12-13 01:23:04.367844 BTC-USD bid: 29.364 @ 17763.00	ask: 5.688 @ 17763.01
2017-12-13 01:23:04.388604 ETH-USD bid: 102.473 @ 665.23	ask: 36.319 @ 665.24
2017-12-13 01:23:04.390245 BTC-USD bid: 29.364 @ 17763.00	ask: 5.558 @ 17763.01
2017-12-13 01:23:04.393332 BTC-USD bid: 28.164 @ 17763.00	ask: 5.558 @ 17763.01
2017-12-13 01:23:04.404204 BTC-USD bid: 35.624 @ 17763.00	ask: 5.558 @ 17763.01
2017-12-13 01:23:04.430144 BTC-USD bid: 36.815 @ 17763.00	ask: 5.558 @ 17763.01
2017-12-13 01:23:04.655106 BTC-USD bid: 36.815 @ 17763.00	ask: 5.578 @ 17763.01
2017-12-13 01:23:04.833106 ETH-USD bid: 102.473 @ 665.23	ask: 34.215 @ 665.24
2017-12-13 01:23:04.840491 ETH-USD bid: 102.473 @ 665.23	ask: 32.513 @ 665.24
2017-12-13 01:23:05.045244 BTC-USD bid: 35.624 @ 17763.00	ask: 5.578 @ 17763.01
2017-12-13 01:23:05.472668 ETH-USD bid: 102.473 @ 665.23	ask: 32.217 @ 665.24
2017-12-13 01:23:05.475830 ETH-USD bid: 102.473 @ 665.23	ask: 31.617 @ 665.24
2017-12-13 01:23:05.709293 ETH-USD bid: 102.573 @ 665.23	ask: 31.617 @ 665.24
2017-12-13 01:23:05.833174 BTC-USD bid: 36.815 @ 17763.00	ask: 5.578 @ 17763.01
